annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2026-06,零跑C11 2023款 纯电 500舒享版,0.9万公里／2024-06／合肥／3年会员,502km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2025-06,10.38,16.91万,2024-11-13,69kwh,0.67小时,6小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-12,小鹏P7+ 2024款 超长续航 Max,0.5万公里／2024-12／合肥／10年会员,725km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 313马力 ,纯电动,自动,2025-12,17.80,21.58万,2025-02-11,76kwh,0.33小时,-小时,1次（以车辆登记证为准）,白色,中大型车,-
2026-6,豹5 2023款 领航版,0.01万公里／2024-06／合肥／3年黑金会员,125km,,前置四驱,1.5T 194马力 L4 ,插电混动,自动,2026-6,20.53,28.20万,2025-03-03,32kwh,0.27小时,-小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2025-11,蔚来ES6 2019款 420KM 运动版,13.5万公里／2019-11／合肥／11年黄金会员,420km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-11,12.80,38.86万,2025-02-22,70kwh,0.7小时,10小时,1次（以车辆登记证为准）,蓝色,中型SUV,-
2025-10,海鸥 2023款 飞翔版,3.2万公里／2023-10／合肥／4年会员,405km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级,前置前驱,纯电动 75马力 ,纯电动,自动,2025-10,5.58,9.75万,2025-03-08,39kwh,0.5小时,-小时,1次（以车辆登记证为准）,白色,小型车,-
2026-05,奇瑞iCAR 03 2024款 501km 两驱长续航版,2.26万公里／2024-05／合肥／6年黑金会员,501km,,后置后驱,纯电动 184马力 ,纯电动,自动,2025-05,8.98,14.09万,2025-03-11,66kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-6,Model 3 2022款 后轮驱动版,5.79万公里／2023-06／合肥／3年黑金会员,556km,,后置后驱,纯电动 264马力 ,纯电动,自动,2025-6,15.61,25.17万,2025-03-08,60kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型车,-
2027-02,智己LS7 2023款 100kWh Lux后驱版,2.5万公里／2023-02／合肥／3年会员,660km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,后置后驱,纯电动 340马力 ,纯电动,自动,2026-02,17.48,41.23万,2025-03-08,100kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-03,合创Z03 2022款 430km 潮享版 135kW 55.5kWh,1.8万公里／2024-03／合肥／6年黄金会员,430km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-03,7.28,14.63万,2024-10-24,56kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-06,飞凡ER6 2020款 620km 智行版,9万公里／2021-06／合肥／3年黄金会员,620km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-06,6.28,17.67万,2025-01-16,70kwh,0.5小时,12小时,1次（以车辆登记证为准）,银/灰色,紧凑型车,-
2026-03,Model Y 2022款 改款 后轮驱动版,8万公里／2022-03／合肥／10年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-03,14.88,28.65万,2025-02-18,60kwh,-小时,-小时,1次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-9,Model Y 2022款 改款 后轮驱动版,6.91万公里／2022-09／合肥／3年黑金会员,545km,,后置后驱,纯电动 264马力 ,纯电动,自动,2025-9,15.50,28.65万,2025-03-10,60kwh,-小时,-小时,2次（以车辆登记证为准）,黑色,中型SUV,-
2025-01,蔚来ES8 2018款 355KM 基准版 七座版,6万公里／2019-01／合肥／2年黄金会员,355km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-01,16.98,48.63万,2024-11-30,70kwh,1.1小时,10小时,0次（以车辆登记证为准）,蓝色,中大型SUV,-
2026-04,汉 2024款 EV 荣耀版 610KM四驱天神之眼智驾型,0.8万公里／2024-04／合肥／7年黄金会员,610km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 517马力 ,纯电动,自动,2025-04,15.60,27.12万,2025-02-24,85kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-03,Model Y 2022款 后轮驱动版,4.1万公里／2022-03／合肥／6年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-03,15.80,34.40万,2025-03-04,60kwh,-小时,-小时,1次（以车辆登记证为准）,黑色,中型SUV,-
2026-03,小鹏P7 2020款 670N,2.3万公里／2022-03／合肥／1年会员,670km,,后置后驱,纯电动 267马力 ,纯电动,自动,2025-03,10.88,30.71万,2025-03-10,83kwh,0.55小时,6.5小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2026-09,Model Y 2022款 改款 长续航全轮驱动版,18万公里／2022-09／合肥／2年会员,660km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 450马力 ,纯电动,自动,2025-09,13.38,32.55万,2025-02-28,78kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-04,蔚来ES6 2020款 420KM 运动版,8.6万公里／2021-04／合肥／11年黄金会员,420km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-04,16.80,38.86万,2024-09-12,70kwh,0.7小时,10小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-05,零跑C01 2023款 525舒享版,4.6万公里／2023-05／合肥／9年会员,525km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2025-05,8.60,16.26万,2025-02-25,63kwh,0.7小时,6小时,0次（以车辆登记证为准）,白色,中大型车,-
2026-01,Model 3 2023款 后轮驱动版,2万公里／2024-01／合肥／10年会员,606km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2026-01,17.80,25.17万,2025-02-22,60kwh,-小时,-小时,1次（以车辆登记证为准）,银/灰色,中型车,-
2026-03,Model 3 2023款 后轮驱动版,1.7万公里／2024-03／合肥／2年会员,606km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-03,15.88,25.17万,2025-03-03,60kwh,-小时,-小时,0次（以车辆登记证为准）,红/紫色,中型车,-
2025-07,小蚂蚁 2021款 20万蚁粉款 才气版 三元锂 301km,4万公里／2021-07／合肥／5年黄金会员,301km,ISOFIX儿童座椅接口/无钥匙启动系统/蓝牙/车载电话/车内PM2.5过滤装置,后置后驱,纯电动 41马力 ,纯电动,自动,2025-07,3.28,7.04万,2025-03-05,31kwh,0.5小时,11小时,0次（以车辆登记证为准）,红/紫色,微型车,-
2026-01,高合HiPhi X 2021款 豪华版6座,4.6万公里／2022-01／合肥／8年黄金会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 598马力 ,纯电动,自动,2026-01,19.80,67.30万,2025-02-20,97kwh,0.75小时,9小时,1次（以车辆登记证为准）,白色,中大型SUV,-
2025-06,蔚来ES8 2018款 创始版,11万公里／2018-06／合肥／2年黄金会员,355km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-06,13.88,59.48万,2025-03-08,70kwh,1.1小时,10小时,0次（以车辆登记证为准）,蓝色,中大型SUV,-
2026-02,汉 2020款 EV 四驱高性能版旗舰型,3万公里／2022-02／合肥／2年黄金会员,550km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 494马力 ,纯电动,自动,2025-02,9.98,30.88万,2025-03-11,77kwh,0.42小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2026-04,银河E8 2024款 550km 后驱PRO,2万公里／2024-04／合肥／3年黄金会员,550km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2025-04,11.88,19.08万,2025-02-11,62kwh,0.33小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2025-04,Model 3 2022款 后轮驱动版,4.3万公里／2023-04／合肥／2年会员,556km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-04,13.38,25.17万,2025-02-20,60kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型车,-
2025-01,蔚来ES6 2020款 420KM 运动版,8.4万公里／2021-01／合肥／11年黄金会员,420km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-01,15.98,38.86万,2025-01-04,70kwh,0.7小时,10小时,1次（以车辆登记证为准）,白色,中型SUV,-
2026-03,蔚来ES6 2019款 420KM 运动版,13万公里／2020-03／合肥／11年黄金会员,420km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-03,15.90,38.86万,2025-02-10,70kwh,0.7小时,10小时,1次（以车辆登记证为准）,蓝色,中型SUV,-
2025-06,Model 3(进口) 2019款 长续航后驱版,5万公里／2019-06／合肥／5年会员,664km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 275马力 ,纯电动,自动,2025-06,11.58,45.70万,2025-03-10,81kwh,1小时,10小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2025-01,AION S Plus 2022款 80 科技版,4.8万公里／2023-01／合肥／6年黄金会员,602km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 224马力 ,纯电动,自动,2025-01,9.18,19.08万,2024-10-07,70kwh,0.75小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型车,-
2025-12,Model Y 2021款 标准续航后驱版,4.5万公里／2021-12／合肥／3年会员,525km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-12,15.98,31.67万,2025-02-28,60kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-01,蔚来EC6 2020款 605KM 运动版,10.2万公里／2022-01／合肥／11年黄金会员,605km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-01,17.60,47.33万,2025-01-13,100kwh,0.8小时,14小时,1次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-05,Model Y 2022款 改款 后轮驱动版,5.4万公里／2022-05／合肥／1年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-05,14.68,28.65万,2025-03-06,60kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2026-08,Model Y 2022款 改款 后轮驱动版,7.1万公里／2022-08／合肥／1年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-08,13.50,28.65万,2025-02-12,60kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-11,蔚来ES6 2019款 430KM 性能版,3.4万公里／2019-11／合肥／11年黄金会员,430km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2024-11,14.90,43.20万,2024-10-29,70kwh,0.7小时,10小时,1次（以车辆登记证为准）,红/紫色,中型SUV,-
2029-10,Model Y 2023款 后轮驱动版,1.55万公里／2023-10／合肥／3年黑金会员,554km,,后置后驱,纯电动 299马力 ,纯电动,自动,2025-10,17.90,28.10万,2025-02-23,60kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-03,Model Y 2024款 后轮驱动版,2.3万公里／2024-03／合肥／2年会员,554km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-03,15.68,27.13万,2025-03-10,60kwh,1小时,10小时,0次（以车辆登记证为准）,黄/橙色,中型SUV,-
2026-06,零跑C11 2021款 改款 豪华版,3.4万公里／2022-06／合肥／6年黄金会员,510km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2025-06,9.38,20.17万,2025-02-26,79kwh,0.67小时,6.5小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-07,蔚来ET5T 2023款 75kWh Touring,2.4万公里／2023-07／合肥／11年黄金会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-07,20.30,32.35万,2024-12-11,75kwh,0.5小时,-小时,1次（以车辆登记证为准）,蓝色,中型车,-
2025-05,Model Y 2022款 改款 后轮驱动版,3.1万公里／2023-05／合肥／8年黄金会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-05,18.80,28.65万,2025-02-05,60kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2027-01,宋L EV 2025款 602km 四驱智驾型,0.1万公里／2025-01／合肥／7年黄金会员,602km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 517马力 ,纯电动,自动,2026-01,17.80,27.12万,2025-03-13,87kwh,0.42小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-06,奥迪Q2L e-tron 2019款 Q2L e-tron 纯电智享型,4.9万公里／2021-06／合肥／2年会员,265km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网,前置前驱,纯电动 136马力 ,纯电动,自动,2025-06,6.38,25.76万,2025-02-17,40kwh,0.6小时,17小时,1次（以车辆登记证为准）,银/灰色,小型SUV,-
2026-02,蔚来EC6 2020款 465KM 运动版,4.6万公里／2022-02／合肥／3年会员,465km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2026-02,12.88,41.03万,2025-03-06,75kwh,0.6小时,11.5小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2026-01,蔚来ES6 2020款 610KM 签名版,3.5万公里／2022-01／合肥／4年会员,610km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2026-01,13.68,58.18万,2025-03-09,100kwh,0.8小时,14小时,1次（以车辆登记证为准）,蓝色,中型SUV,-
2026-05,海豚 2024款 荣耀版 420km 时尚版,1.9万公里／2024-05／合肥／4年会员,420km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-05,6.99,13.00万,2025-03-03,45kwh,0.5小时,-小时,1次（以车辆登记证为准）,黄/橙色,小型车,-
2027-01,宏光MINIEV 2024款 第三代 215km 青春版 ,0.01万公里／2025-01／合肥／11年会员,215km,ISOFIX儿童座椅接口/全液晶仪表盘/蓝牙/车载电话,后置后驱,纯电动 41马力 ,纯电动,自动,2025-01,3.58,4.43万,2025-01-18,17kwh,0.58小时,5小时,0次（以车辆登记证为准）,白色,微型车,-
2025-06,红旗E-HS9 2022款 660km 旗畅版 六座,1.48万公里／2023-06／合肥／13年黄金会员,660km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 551马力 ,纯电动,自动,2025-06,32.80,74.88万,2024-09-03,120kwh,-小时,-小时,0次（以车辆登记证为准）,白色,大型SUV,-
2025-10,Model Y 2023款 后轮驱动版,3万公里／2023-10／合肥／2年会员,554km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-10,15.38,28.10万,2025-02-15,60kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2027-01,Model 3 2021款 Performance高性能全轮驱动版,4.1万公里／2021-01／合肥／8年钻石会员,605km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,双电机四驱,纯电动 461马力 ,纯电动,自动,2026-01,16.98,36.90万,2025-03-09,77kwh,1小时,10小时,1次（以车辆登记证为准）,银/灰色,中型车,-
2025-01,蔚来ET5 2022款 75kWh,1.7万公里／2023-01／合肥／10年会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-01,18.70,32.35万,2024-12-06,75kwh,0.5小时,-小时,1次（以车辆登记证为准）,蓝色,中型车,-
