annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2026-08,宝马i3 2022款 eDrive 35 L,3.8万公里／2022-08／杭州／10年钻石会员,526km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-08,14.68,38.41万,2025-01-16,70kwh,0.68小时,6.75小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2026-11,极氪009 2024款 六座行政版四驱 108kWh,0.9万公里／2024-11／杭州／11年钻石会员,702km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 789马力 ,纯电动,自动,2025-11,40.80,50.91万,2025-02-23,108kwh,0.19小时,-小时,0次（以车辆登记证为准）,白色,,-
2026-4,宝马iX1 2023款 xDrive30L M运动套装,1.7万公里／2024-04／杭州／14年黑金会员,450km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/车联网/OTA升级/后排出风口,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-4,15.58,36.90万,2025-02-17,66kwh,0.53小时,7小时,1次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-04,Model S 2016款 Model S P90D,19.7万公里／2017-04／杭州／4年黄金会员,509km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/自适应远近光/后排出风口,双电机四驱,纯电动 772马力 ,纯电动,自动,2025-04,16.98,116.28万,2025-02-26,90kwh,1小时,10小时,2次（以车辆登记证为准）,红/紫色,中大型车,-
2026-10,领克Z10 2025款 95kWh 702km四驱智驾Ultra,0.2万公里／2024-10／杭州／1年黄金会员,702km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,双电机四驱,纯电动 789马力 ,纯电动,自动,2025-10,20.38,28.53万,2025-03-02,95kwh,0.25小时,-小时,1次（以车辆登记证为准）,蓝色,中大型车,-
2027-03,小米SU7 Ultra 2025款 Ultra,0.01万公里／2025-03／杭州／1年黄金会员,630km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,三电机四驱,纯电动 1548马力 ,纯电动,自动,2025-03,56.00,57.52万,2025-03-13,94kwh,0.183小时,-小时,0次（以车辆登记证为准）,黄/橙色,中大型车,-
2025-1,Model S 2017款 Model S 75D 标准续航版,7.79万公里／2019-01／杭州／14年黑金会员,470km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/后排出风口,双电机四驱,纯电动 525马力 ,纯电动,自动,2025-1,17.88,79.35万,2024-10-28,75kwh,1小时,10小时,0次（以车辆登记证为准）,白色,中大型车,-
2026-12,极氪7X 2025款 100kWh 长续航后驱智驾版,1.26万公里／2024-12／杭州／3年会员,780km,,后置后驱,纯电动 422马力 ,纯电动,自动,2025-12,19.98,27.13万,2025-03-05,100kwh,0.25小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-11,蔚来EC6 2020款 465KM 运动版,7.1万公里／2021-11／杭州／1年黄金会员,465km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-11,15.38,41.03万,2025-03-08,75kwh,0.6小时,11.5小时,0次（以车辆登记证为准）,白色,中型SUV,-
2026-01,极氪007 2024款 四驱智驾版 100kWh,1万公里／2024-01／杭州／1年会员,770km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,双电机四驱,纯电动 646马力 ,纯电动,自动,2026-01,16.58,31.47万,2025-03-05,100kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2027-02,奥迪e-tron 2021款 50 quattro 豪华型,0.01万公里／2025-02／杭州／12年会员,500km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/自适应远近光/车内PM2.5过滤装置/后排出风口,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-02,26.80,59.35万,2025-02-28,97kwh,0.67小时,9.5小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-10,汉 2020款 EV 四驱高性能版旗舰型,8.4万公里／2020-10／杭州／8年钻石会员,550km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 494马力 ,纯电动,自动,2025-10,10.50,30.88万,2025-02-28,77kwh,0.42小时,-小时,0次（以车辆登记证为准）,黑色,中大型车,-
2025-06,蔚来EC6 2020款 605KM 运动版,11.4万公里／2021-06／杭州／12年黄金会员,605km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-06,11.90,47.33万,2025-03-12,100kwh,0.8小时,14小时,0次（以车辆登记证为准）,白色,中型SUV,-
2026-03,蔚来ET7 2023款 75kWh,1万公里／2024-03／杭州／5年钻石会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-03,23.28,46.46万,2025-03-02,75kwh,0.5小时,11.5小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-05,极氪001 2021款 长续航双电机 WE版,3万公里／2022-05／杭州／11年会员,526km,,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-05,15.98,32.46万,2025-02-22,86kwh,-小时,-小时,1次（以车辆登记证为准）,白色,中大型车,-
2026-01,蔚来ET5T 2023款 75kWh Touring,1.3万公里／2024-01／杭州／12年黄金会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2026-01,19.90,32.35万,2025-02-12,75kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2025-08,Model Y 2021款 长续航全轮驱动版,4万公里／2021-08／杭州／2年会员,594km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 431马力 ,纯电动,自动,2025-08,16.99,37.76万,2025-03-09,77kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-01,小鹏P7 2021款 670E鹏翼版,3万公里／2022-01／杭州／5年钻石会员,670km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 267马力 ,纯电动,自动,2025-01,14.56,42.00万,2025-01-14,83kwh,0.55小时,6.5小时,0次（以车辆登记证为准）,绿色,中型车,-
2026-5,宝马i5 2024款 eDrive 35L M运动套装,1.7万公里／2024-05／杭州／14年黑金会员,567km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-5,24.88,47.75万,2025-03-11,79kwh,0.53小时,8.25小时,1次（以车辆登记证为准）,香槟/棕色,中大型车,-
2025-1,小鹏P7 2020款 670N,0.88万公里／2021-01／杭州／5年黑金会员,670km,,后置后驱,纯电动 267马力 ,纯电动,自动,2025-1,12.68,30.71万,2025-02-09,83kwh,0.55小时,6.5小时,0次（以车辆登记证为准）,其它,中型车,-
2026-09,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,0.9万公里／2024-09／杭州／5年钻石会员,800km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 673马力 ,纯电动,自动,2025-09,28.88,32.55万,2025-03-05,101kwh,0.32小时,-小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2026-3,智界S7 2024款 Max 后驱长航智驾版,0.97万公里／2024-03／杭州／5年黑金会员,705km,,后置后驱,纯电动 292马力 ,纯电动,自动,2025-3,20.38,29.29万,2025-02-13,82kwh,0.25小时,-小时,0次（以车辆登记证为准）,黄/橙色,中大型车,-
2025-09,零跑C11 2023款 纯电 500舒享版,2万公里／2023-09／杭州／4年黄金会员,502km,,后置后驱,纯电动 272马力 ,纯电动,自动,2025-09,10.68,16.91万,2025-03-06,69kwh,0.67小时,6小时,1次（以车辆登记证为准）,蓝色,中型SUV,-
2026-10,宝马iX1 2023款 xDrive30L M运动套装,0.44万公里／2024-10／杭州／14年黑金会员,450km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/车联网/OTA升级/后排出风口,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-10,16.88,36.90万,2025-02-15,66kwh,0.53小时,7小时,1次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-04,蔚来ET7 2023款 75kWh,1.26万公里／2024-04／杭州／5年钻石会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-04,23.28,46.46万,2025-02-11,75kwh,0.5小时,11.5小时,0次（以车辆登记证为准）,黄/橙色,中大型车,-
2026-01,极氪001 2021款 超长续航双电机 YOU版,2.6万公里／2022-01／杭州／3年黄金会员,606km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2026-01,18.80,41.90万,2025-03-10,100kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2025-07,蔚来ES8 2020款 580KM 六座版,8.1万公里／2021-07／杭州／11年会员,580km,,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-07,15.98,59.05万,2024-12-23,100kwh,0.8小时,14小时,0次（以车辆登记证为准）,蓝色,中大型SUV,-
2025-07,蔚来ES6 2023款 75kWh,2.4万公里／2023-07／杭州／12年黄金会员,490km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-07,23.80,36.69万,2025-03-05,75kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-05,极氪001 2023款 WE版 100kWh,0.7万公里／2023-05／杭州／1年黄金会员,741km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2025-05,17.58,32.56万,2025-03-12,100kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2025-11,阿维塔12 2023款 700 三激光后驱奢享版,2.6万公里／2023-11／杭州／2年黄金会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 313马力 ,纯电动,自动,2025-11,22.98,32.65万,2025-02-06,95kwh,0.33小时,11小时,1次（以车辆登记证为准）,红/紫色,中大型车,-
已过期,高合HiPhi Y 2023款 560km 先锋版,0.01万公里／未上牌／杭州／5年钻石会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 336马力 ,纯电动,自动,已过期,17.56,36.80万,2025-02-11,77kwh,0.63小时,8.2小时,0次（以车辆登记证为准）,红/紫色,中大型SUV,-
2026-11,小鹏P7+ 2024款 限定版 Max,0.01万公里／2024-11／杭州／2年黄金会员,700km,,后置后驱,纯电动 313马力 ,纯电动,自动,2024-11,21.58,23.75万,2024-11-22,76kwh,0.33小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-2,极氪001 2021款 超长续航单电机 WE版,4.22万公里／2022-02／杭州／5年黑金会员,712km,,后置后驱,纯电动 272马力 ,纯电动,自动,2025-2,15.28,32.46万,2025-03-06,100kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2026-05,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,0.6万公里／2024-05／杭州／4年会员,800km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 673马力 ,纯电动,自动,2025-05,29.58,32.55万,2025-03-06,101kwh,0.32小时,-小时,1次（以车辆登记证为准）,银/灰色,中大型车,-
2026-03,极氪001 2024款 WE版 100kWh 后驱,0.49万公里／2024-03／杭州／7年钻石会员,750km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 422马力 ,纯电动,自动,2025-03,19.30,29.20万,2025-02-25,100kwh,0.25小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2025-02,Taycan 2022款 Taycan,1.4万公里／2023-02／杭州／2年黄金会员,414km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 408马力 ,纯电动,自动,2025-02,66.98,96.39万,2025-02-23,79kwh,1.55小时,8小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2025-12,零跑S01 2019款 380 Pro,8万公里／2019-12／杭州／8年钻石会员,305km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级,前置前驱,纯电动 170马力 ,纯电动,自动,2024-12,4.18,15.19万,2024-12-02,36kwh,1小时,6小时,0次（以车辆登记证为准）,银/灰色,小型车,-
2025-07,Model X 2016款 Model X 75D,10万公里／2019-07／杭州／2年黄金会员,406km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 525马力 ,纯电动,自动,2025-07,18.80,86.49万,2025-03-11,75kwh,1小时,10小时,1次（以车辆登记证为准）,蓝色,中大型SUV,-
2026-01,Taycan 2022款 Taycan,3.68万公里／2022-01／杭州／4年会员,414km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 408马力 ,纯电动,自动,2025-01,57.80,96.39万,2024-12-28,79kwh,1.55小时,8小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2027-01,ELETRE 2023款 ELETRE S+,0.01万公里／2025-01／杭州／6年黄金会员,650km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 612马力 ,纯电动,自动,2025-01,61.80,89.88万,2025-03-09,112kwh,0.33小时,5.8小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2025-9,smart精灵#3 2023款 Pulse四驱版,1.34万公里／2023-09／杭州／5年黑金会员,520km,,双电机四驱,纯电动 428马力 ,纯电动,自动,2025-9,15.58,26.04万,2025-03-10,66kwh,0.5小时,7.5小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-02,极氪001 2023款 WE版 100kWh,8万公里／2023-02／杭州／11年钻石会员,741km,,后置后驱,纯电动 272马力 ,纯电动,自动,2026-02,15.30,32.56万,2025-02-23,100kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2026-8,银河E5 2024款 530km 星舰版,0.7万公里／2024-08／杭州／3年钻石会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 218马力 ,纯电动,自动,2025-8,11.50,15.61万,2025-02-11,60kwh,0.33小时,9小时,1次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-06,Model Y 2022款 后轮驱动版,5.3万公里／2022-06／杭州／3年会员,545km,,后置后驱,纯电动 264马力 ,纯电动,自动,2025-06,15.68,34.40万,2025-03-10,60kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-4,极氪001 2024款 ME版 100kWh 四驱,0.72万公里／2024-04／杭州／5年黑金会员,705km,,双电机四驱,纯电动 789马力 ,纯电动,自动,2025-3,22.58,32.46万,2025-03-05,100kwh,0.25小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2026-2,宝马i5 2024款 eDrive 35L 尊享型 豪华套装,0.34万公里／2024-02／杭州／13年黑金会员,536km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/倒车影像/全景摄像头/自动驻车/自动泊车入位/定速巡航/电动后备厢/感应后备厢/无钥匙启动系统/无钥匙进入系统/主动闭合式进气格栅/全液晶仪表盘/手机无线充电/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/手机互联/映射/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内氛围灯/车内PM2.5过滤装置/后排独立空调/后排出风口/自适应巡航,后置后驱,纯电动 286马力 ,纯电动,自动,2025-2,31.88,50.57万,2025-02-20,79kwh,0.53小时,8.25小时,0次（以车辆登记证为准）,白色,中大型车,-
2025-4,宝马iX3 2022款 改款 创领型,3.87万公里／2023-04／杭州／8年钻石会员,535km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/全景摄像头/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-4,18.80,48.30万,2025-03-07,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-08,小鹏P7 2020款 670N,5万公里／2021-08／杭州／4年钻石会员,670km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 267马力 ,纯电动,自动,2025-08,10.98,30.71万,2025-03-06,83kwh,0.55小时,6.5小时,0次（以车辆登记证为准）,银/灰色,中型车,-
2026-3,海豚 2021款 405km 时尚版,3.29万公里／2022-03／杭州／14年黑金会员,405km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 95马力 ,纯电动,自动,2025-3,6.08,12.79万,2024-11-17,45kwh,0.5小时,-小时,0次（以车辆登记证为准）,红/紫色,小型车,-
2026-08,Model 3 2020款 改款 标准续航后驱升级版,9.4万公里／2020-08／杭州／6年黄金会员,468km,,后置后驱,纯电动 275马力 ,纯电动,自动,2025-08,9.58,29.28万,2025-03-13,55kwh,1小时,10小时,0次（以车辆登记证为准）,银/灰色,中型车,-
-,宝马i7 2023款 xDrive60L M运动套装,0.01万公里／未上牌／杭州／13年黑金会员,650km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/倒车影像/全景摄像头/自动驻车/自动泊车入位/定速巡航/电动后备厢/感应后备厢/无钥匙启动系统/无钥匙进入系统/方向盘加热/全液晶仪表盘/手机无线充电/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/手机互联/映射/车联网/220V/230V电源/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内氛围灯/车内PM2.5过滤装置/后排独立空调/后排出风口/自适应巡航,双电机四驱,纯电动 544马力 ,纯电动,自动,-,109.00,158.37万,2025-02-23,106kwh,0.93小时,10.5小时,0次（以车辆登记证为准）,银/灰色,大型车,-
2026-01,蔚来ES6 2024款 75kWh,1.06万公里／2024-01／杭州／5年钻石会员,500km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2026-01,24.88,36.69万,2025-03-04,75kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型SUV,-
