annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2026-12,红旗E-QM5 2022款 431km 充电乐享版,1.68万公里／2022-12／北京／2年黑金会员,431km,,前置前驱,纯电动 190马力 ,纯电动,自动,2024-12,7.78,18.00万,2025-02-12,54kwh,0.5小时,-小时,0次（以车辆登记证为准）,黄/橙色,中型车,-
2025-5,长安新能源E-Pro 2020款 纵擎版,5.07万公里／2021-06／北京／1年黑金会员,401km,,前置前驱,纯电动 163马力 ,纯电动,自动,2025-6,4.20,13.77万,2025-03-09,48kwh,0.5小时,8.7小时,1次（以车辆登记证为准）,白色,小型SUV,-
2026-06,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,2万公里／2024-06／北京／3年黄金会员,800km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 673马力 ,纯电动,自动,2025-06,27.58,32.55万,2025-03-11,101kwh,0.32小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-1,岚图FREE 2021款 四驱标准增程专属豪华套装,2.91万公里／2022-01／北京／1年黑金会员,123km,,双电机四驱,增程式 109马力 ,增程式,自动,2026-1,13.00,36.21万,2025-03-07,33kwh,0.75小时,3.75小时,2次（以车辆登记证为准）,黑色,中大型SUV,-
2025-03,大众ID.3 2023款 纯净智享版,6.8万公里／2023-03／北京／12年钻石会员,450km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-03,8.50,17.67万,2024-12-17,53kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-3,岚图FREE 2024款 超长续航智驾版,1.03万公里／2024-03／北京／1年黑金会员,210km,,双电机四驱,增程式 150马力 ,增程式,自动,2025-3,16.58,28.97万,2025-02-27,39kwh,0.43小时,5.7小时,1次（以车辆登记证为准）,黑色,中大型SUV,-
2025-11,微蓝6 2023款 430km 舒享版,0.86万公里／2023-11／北京／2年黄金会员,430km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置,前置前驱,纯电动 177马力 ,纯电动,自动,2025-11,6.98,12.24万,2025-03-05,50kwh,0.5小时,8.5小时,1次（以车辆登记证为准）,白色,紧凑型车,-
2025-03,大众ID.3 2023款 升级款 纯净智享版,2.59万公里／2023-03／北京／1年黄金会员,450km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-03,8.18,17.67万,2025-03-06,53kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2026-03,极氪007 2024款 四驱智驾版 75kWh,0.1万公里／2024-03／北京／2年会员,616km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,双电机四驱,纯电动 646马力 ,纯电动,自动,2025-03,17.99,28.21万,2025-02-18,75kwh,-小时,-小时,1次（以车辆登记证为准）,蓝色,中型车,-
2025-12,Polestar 2 2020款 长续航双电机版,4.14万公里／2021-12／北京／3年黑金会员,450km,,双电机四驱,纯电动 408马力 ,纯电动,自动,2025-3,9.30,36.69万,2025-03-08,71kwh,,,1次（以车辆登记证为准）,银/灰色,紧凑型车,-
2025-07,红旗E-HS9 2021款 460km 旗享版 六座,2.4万公里／2023-07／北京／1年黄金会员,460km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-07,20.90,58.59万,2025-02-28,84kwh,0.8小时,8.4小时,0次（以车辆登记证为准）,黑色,大型SUV,-
2025-8,哪吒U 2021款 Pro 500 环球版,7.59万公里／2022-08／北京／2年黑金会员,500km,,前置前驱,纯电动 163马力 ,纯电动,自动,2025-7,6.50,14.96万,2025-02-07,0kwh,0.5小时,10小时,0次（以车辆登记证为准）,绿色,紧凑型SUV,-
2026-11,小鹏MONA M03 2024款 515 长续航,0.2万公里／2024-11／北京／1年黄金会员,515km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 190马力 ,纯电动,自动,2024-11,10.68,13.00万,2025-02-27,52kwh,0.43小时,-小时,0次（以车辆登记证为准）,红/紫色,紧凑型车,-
2026-01,极越01 2024款 Max,1.33万公里／2024-01／北京／4年会员,550km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2026-01,13.88,23.87万,2025-03-10,71kwh,0.5小时,-小时,2次（以车辆登记证为准）,白色,中大型SUV,-
2025-7,大众ID.3 2023款 升级款 纯净智享版,1.6万公里／2023-07／北京／9年黄金会员,450km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-7,9.38,17.67万,2025-03-01,53kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,银/灰色,紧凑型车,-
2025-10,ID.4 X 2023款 劲能四驱版,0.04万公里／2023-10／北京／15年会员,561km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-10,14.58,31.78万,2025-02-28,83kwh,0.67小时,12.5小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-06,极氪001 2023款 WE版 86kWh,1.2万公里／2023-06／北京／2年会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-06,18.00,32.56万,2025-02-13,86kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中大型车,-
2025-07,大众ID.3 2023款 纯净智享版,1万公里／2023-07／北京／1年黄金会员,450km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-07,9.30,17.67万,2025-02-28,53kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2025-12,哪吒S 2024款 改款 增程 1160 AR-HUD版,1万公里／2023-12／北京／2年黑金会员,310km,,后置后驱,增程式 116马力 ,增程式,自动,2025-12,10.90,20.55万,2025-02-26,44kwh,0.58小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2026-04,极氪007 2024款 四驱版 75kWh,0.5万公里／2024-04／北京／12年会员,616km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,双电机四驱,纯电动 646马力 ,纯电动,自动,2025-04,16.70,24.96万,2025-02-18,75kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中型车,-
2026-08,AION V 2021款 Plus 80 智享科技版 三元锂,0.3万公里／2022-08／北京／2年黄金会员,600km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 224马力 ,纯电动,自动,2025-08,9.88,23.29万,2025-02-28,80kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-4,Model 3 2022款 后轮驱动版,1.42万公里／2023-04／北京／2年黑金会员,556km,,后置后驱,纯电动 264马力 ,纯电动,自动,2024-3,14.75,25.17万,2025-02-15,60kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型车,-
2026-8,宋L DM-i 2024款 160km 卓越型,0.79万公里／2024-08／北京／9年黄金会员,160km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5L 101马力 L4 ,插电混动,自动,2025-8,12.98,19.08万,2025-02-21,27kwh,0.28小时,-小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2026-7,宝马i5 2024款 eDrive 35L 尊享型 豪华套装,0.6万公里／2024-07／北京／1年钻石会员,536km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-7,29.30,50.57万,2025-02-14,79kwh,0.53小时,8.25小时,1次（以车辆登记证为准）,银/灰色,中大型车,-
,海豹06新能源 2024款 DM-i 120KM旗舰型,0.9万公里／2024-06／北京／8年黄金会员,,,,,,,,10.58,15.17万,,,,,,,,
2026-10,元新能源 2019款 EV535 高能领航版,3.04万公里／2020-10／北京／2年黑金会员,410km,,前置前驱,纯电动 163马力 ,纯电动,自动,2025-10,4.80,15.19万,2025-03-07,53kwh,0.5小时,,1次（以车辆登记证为准）,白色,小型SUV,-
2026-5,宋PLUS新能源 2024款 荣耀版 DM-i 110km 旗舰型,2.09万公里／2024-05／北京／3年黑金会员,85km,,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2025-5,9.98,15.17万,2025-02-06,18kwh,1小时,5.5小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-09,Model S 2016款 Model S 90D,12万公里／2016-09／北京／3年黄金会员,557km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动泊车入位/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/自适应远近光/后排出风口,双电机四驱,纯电动 525马力 ,纯电动,自动,2025-09,15.68,97.90万,2025-01-12,90kwh,1小时,10小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2026-3,宋PLUS新能源 2023款 冠军版 DM-i 110KM 旗舰PLUS,0.6万公里／2024-03／北京／2年黑金会员,85km,,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2025-3,10.15,18.43万,2025-02-14,18kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-4,宝马i5 2024款 eDrive 35L 尊享型 M运动套装,0.46万公里／2024-04／北京／15年黑金会员,536km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-4,28.99,50.57万,2025-02-01,79kwh,0.53小时,8.25小时,1次（以车辆登记证为准）,红/紫色,中大型车,-
2026-07,元PLUS 2022款 510KM 旗舰型,4.15万公里／2022-07／北京／2年钻石会员,510km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-07,8.68,17.35万,2025-02-25,60kwh,0.5小时,8.64小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-06,极氪001 2022款 超长续航双电机 YOU版,3.5万公里／2022-06／北京／3年黄金会员,650km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-06,17.98,41.90万,2024-12-19,100kwh,-小时,-小时,1次（以车辆登记证为准）,银/灰色,中大型车,-
2026-01,极氪001 2022款 超长续航单电机 WE版,4.6万公里／2022-01／北京／4年黄金会员,732km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2026-01,15.28,32.46万,2025-02-24,100kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2025-9,海豹 2023款 DM-i 1.5T 121km 旗舰型,0.58万公里／2023-09／北京／3年会员,100km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-9,11.78,22.77万,2025-02-28,18kwh,-小时,-小时,0次（以车辆登记证为准）,蓝色,中型车,-
-,电动MINI COOPER 2024款 452km COOPER SE 艺术家,0.1万公里／未上牌／北京／15年黑金会员,452km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/无钥匙启动系统/方向盘加热/蓝牙/车载电话/车联网/OTA升级/自适应远近光,前置前驱,纯电动 218马力 ,纯电动,自动,-,16.99,26.03万,2025-01-11,52kwh,0.5小时,5.5小时,0次（以车辆登记证为准）,蓝色,小型车,-
已过期,宝马i5 2024款 eDrive 35L 尊享型 M运动套装,0.05万公里／未上牌／北京／1年钻石会员,536km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,已过期,34.76,50.57万,2025-03-02,79kwh,0.53小时,8.25小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2026-1,AION Y 2023款 Plus 510 智领版,2.6万公里／2024-01／北京／9年黄金会员,510km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2026-1,8.98,14.31万,2025-03-10,62kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-03,Model S 2017款 Model S 75D 标准续航版,13.5万公里／2018-03／北京／4年黄金会员,470km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/自适应远近光/后排出风口,双电机四驱,纯电动 525马力 ,纯电动,自动,2025-03,14.98,79.35万,2025-03-10,75kwh,1小时,10小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2024-12,宋PLUS新能源 2021款 DM-i 110KM 旗舰型,3.21万公里／2022-12／北京／3年黑金会员,85km,,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2024-12,7.66,18.21万,2025-03-11,18kwh,-小时,-小时,0次（以车辆登记证为准）,其它,紧凑型SUV,-
2026-05,宝马i5 2024款 eDrive 35L 尊享型 豪华套装,0.8万公里／2024-05／北京／1年黄金会员,536km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-05,28.90,50.57万,2025-02-28,79kwh,0.53小时,8.25小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2026-09,宋PLUS新能源 2025款 DM-i 智驾版 112KM 尊荣型,0.3万公里／2024-09／北京／2年黄金会员,112km,胎压监测装置/车道保持辅助系统/并线辅助/全景摄像头/车道偏离预警系统/自适应巡航/车载空气净化器/防紫外线玻璃/转向头灯/220V/230V电源/蓝牙/车载电话/手机互联/映射/OTA升级/自适应远近光/电动侧滑门/后排独立空调/内置行车记录仪/转向辅助灯/车联网/车内氛围灯/车内PM2.5过滤装置/后排出风口/全液晶仪表盘,前置前驱,1.5L 101马力 L4 ,插电混动,自动,2025-09,10.98,16.91万,2025-03-13,18kwh,0.38小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-08,宋PLUS新能源 2025款 DM-i 160KM 旗舰型,0.3万公里／2024-08／北京／2年黄金会员,160km,胎压监测装置/并线辅助/车道偏离预警系统/车道保持辅助系统/无钥匙启动系统/无钥匙进入系统/电动后备厢/全液晶仪表盘/车联网/内置行车记录仪/转向辅助灯/车内氛围灯/车内PM2.5过滤装置/后排出风口/后排独立空调/电动侧滑门/自适应远近光/OTA升级/手机互联/映射/手机无线充电/蓝牙/车载电话/220V/230V电源/转向头灯/防紫外线玻璃/车载空气净化器/自适应巡航,前置前驱,1.5L 101马力 L4 ,插电混动,自动,2025-08,12.98,18.00万,2025-03-13,27kwh,0.28小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-10,大众ID.3 2025款 聪明款 出众版,0.2万公里／2024-10／北京／2年黄金会员,450km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器,后置后驱,纯电动 170马力 ,纯电动,自动,2025-10,10.28,15.01万,2025-02-27,53kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型车,-
2026-07,奇瑞iCAR 03 2024款 472km 四驱长续航版,0.6万公里／2024-07／北京／10年黄金会员,472km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,双电机四驱,纯电动 279马力 ,纯电动,自动,2025-07,10.50,15.17万,2024-12-30,66kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-01,宋L EV 2024款 602km 四驱卓越型,2.9万公里／2024-01／北京／1年黄金会员,602km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 517马力 ,纯电动,自动,2026-01,14.78,27.12万,2025-02-14,87kwh,0.42小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-03,极越01 2024款 Max 性能版,0.15万公里／2024-03／北京／4年会员,660km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-03,14.90,33.64万,2025-03-12,100kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2025-7,海豹 2024款 荣耀版 DM-i 1.5L 121km 豪华型,3.4万公里／2024-07／北京／2年黑金会员,100km,,前置前驱,1.5L 110马力 L4 ,插电混动,自动,2025-6,11.51,17.35万,2025-03-10,18kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型车,-
2026-11,海豹06GT 2025款 605热浪版,0.6万公里／2024-11／北京／3年会员,605km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 224马力 ,纯电动,自动,2025-11,11.80,17.67万,2025-03-12,73kwh,0.33小时,-小时,0次（以车辆登记证为准）,蓝色,中型车,-
2026-07,汉 2022款 DM-i 121KM 尊享型,6.4万公里／2022-07／北京／4年黄金会员,101km,胎压监测装置/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,1.5T 139马力 L4 ,插电混动,自动,2025-07,11.60,25.81万,2025-02-18,18kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2025-06,飞凡F7 2023款 长续Pro版,1.3万公里／2023-06／北京／3年黄金会员,666km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,后置后驱,纯电动 340马力 ,纯电动,自动,2025-06,13.80,29.30万,2025-01-08,90kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2025-07,宋PLUS新能源 2021款 EV 尊贵型,5.5万公里／2021-07／北京／4年钻石会员,505km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-07,8.98,20.28万,2025-03-13,72kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2026-08,红旗EH7 2024款 600 Pro,0.6万公里／2024-08／北京／2年钻石会员,600km,,后置后驱,纯电动 344马力 ,纯电动,自动,2025-08,14.28,24.94万,2025-02-16,75kwh,0.42小时,11小时,0次（以车辆登记证为准）,黑色,中大型车,-
2026-05,宋PLUS新能源 2024款 荣耀版 EV 520km 旗舰型,0.6万公里／2024-05／北京／1年黄金会员,520km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,前置前驱,纯电动 204马力 ,纯电动,自动,2025-05,12.90,18.43万,2025-03-06,72kwh,0.5小时,-小时,0次（以车辆登记证为准）,蓝色,紧凑型SUV,-
2026-09,宋PLUS新能源 2021款 EV 旗舰型,4.3万公里／2022-09／北京／2年黄金会员,505km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置前驱,纯电动 184马力 ,纯电动,自动,2025-09,9.98,22.12万,2025-03-09,72kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-12,AION Y 2023款 Plus 510 乐享版,2.67万公里／2023-12／北京／3年黑金会员,510km,,前置前驱,纯电动 204马力 ,纯电动,自动,2024-12,8.30,13.22万,2025-03-10,62kwh,-小时,-小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
