annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2026-05,海鸥 2024款 荣耀版 305km 自由版,0.6万公里／2024-05／南京／6年会员,305km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/蓝牙/车载电话/车联网/OTA升级,前置前驱,纯电动 75马力 ,纯电动,自动,2025-05,5.58,8.23万,2024-12-30,30kwh,0.5小时,-小时,0次（以车辆登记证为准）,白色,小型车,-
2025-03,Model 3 2021款 标准续航后驱升级版,6万公里／2021-03／南京／6年会员,468km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 275马力 ,纯电动,自动,2025-03,13.30,28.95万,2024-11-23,55kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型车,-
2026-4,汉 2024款 EV 荣耀版 605KM前驱尊贵型,1.3万公里／2024-04／南京／14年黄金会员,605km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置前驱,纯电动 228马力 ,纯电动,自动,2025-4,15.28,21.69万,2025-01-20,72kwh,0.42小时,-小时,0次（以车辆登记证为准）,黑色,中大型车,-
2025-11,ID.6 CROZZ 2022款 长续航Lite PRO版,1.4万公里／2023-11／南京／6年黄金会员,601km,,后置后驱,纯电动 204马力 ,纯电动,自动,2024-11,14.98,31.36万,2024-11-26,85kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-10,小米SU7 2024款 700km 后驱长续航智驾版,0.05万公里／2024-10／南京／5年黄金会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-10,22.58,23.44万,2024-11-28,74kwh,0.42小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2027-01,宝马iX3 2023款 领先型,4.5万公里／2023-01／南京／5年黄金会员,550km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2026-01,17.38,43.96万,2025-02-24,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-4,宝马iX3 2021款 领先型,5.3万公里／2021-04／南京／11年钻石会员,500km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-4,13.90,43.41万,2025-03-11,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2026-11,小米SU7 2024款 700km 后驱长续航智驾版,0.01万公里／2024-11／南京／5年黄金会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2024-11,22.58,23.44万,2024-11-22,74kwh,0.42小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2025-5,Model Y 2022款 改款 后轮驱动版,1.82万公里／2023-05／南京／1年黑金会员,545km,,后置后驱,纯电动 264马力 ,纯电动,自动,2024-5,16.43,28.65万,2025-02-18,60kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-1,Model 3 2021款 标准续航后驱升级版 3D6,4.4万公里／2022-01／南京／4年钻石会员,468km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2026-1,14.58,27.32万,2025-03-12,55kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型车,-
2026-4,Model X 2017款 Model X 100D 长续航版,8.5万公里／2018-04／南京／10年钻石会员,552km,,双电机四驱,纯电动 525马力 ,纯电动,自动,2025-1,24.98,86.19万,2025-03-05,100kwh,1小时,10小时,1次（以车辆登记证为准）,其它,中大型SUV,-
2025-11,智己LS6 2023款 Max 标准版,3.4万公里／2023-11／南京／6年黄金会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 314马力 ,纯电动,自动,2025-11,14.98,24.96万,2025-03-01,71kwh,-小时,-小时,0次（以车辆登记证为准）,白色,中大型SUV,-
2026-05,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,1.8万公里／2024-05／南京／10年黄金会员,800km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 673马力 ,纯电动,自动,2025-05,28.30,32.55万,2025-02-17,101kwh,0.32小时,-小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2026-11,蔚来ET7 2022款 75kWh,3.8万公里／2022-11／南京／1年会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-11,23.38,49.71万,2025-02-22,75kwh,0.5小时,11.5小时,1次（以车辆登记证为准）,银/灰色,中大型车,-
2025-5,岚图FREE 2024款 超长续航智驾版,0.53万公里／2024-06／南京／1年黑金会员,210km,,双电机四驱,增程式 150马力 ,增程式,自动,2025-2,16.98,28.97万,2025-02-26,39kwh,0.43小时,5.7小时,1次（以车辆登记证为准）,黑色,中大型SUV,-
2026-05,极氪001 2024款 ME版 100kWh 四驱,0.9万公里／2024-05／南京／6年黄金会员,705km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 789马力 ,纯电动,自动,2025-05,21.58,32.46万,2025-02-28,100kwh,0.25小时,-小时,0次（以车辆登记证为准）,黑色,中大型车,-
2028-3,零跑C01 2023款 525舒享版,7.4万公里／2023-07／南京／2年黑金会员,525km,,后置后驱,纯电动 272马力 ,纯电动,自动,2025-7,8.98,16.26万,2025-03-09,63kwh,0.7小时,6小时,1次（以车辆登记证为准）,其它,中大型车,-
2027-01,理想L6 2024款 Max,0.25万公里／2025-01／南京／12年黄金会员,212km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2026-01,23.56,30.37万,2025-03-02,37kwh,0.33小时,6小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2025-08,欧拉好猫 2021款 400km标准续航 维纳斯版 三元锂,6万公里／2021-08／南京／1年黄金会员,401km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光,前置前驱,纯电动 143马力 ,纯电动,自动,2025-08,5.50,12.36万,2025-02-13,46kwh,0.5小时,8小时,0次（以车辆登记证为准）,绿色,小型车,-
已过期,电动MINI COOPER 2024款 452km COOPER SE 艺术家,0.21万公里／未上牌／南京／12年钻石会员,452km,,前置前驱,纯电动 218马力 ,纯电动,自动,已过期,17.40,26.03万,2025-03-10,52kwh,0.5小时,5.5小时,0次（以车辆登记证为准）,白色,小型车,-
2026-11,小米SU7 2024款 700km 后驱长续航智驾版,0.1万公里／2024-11／南京／5年黄金会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-11,23.09,23.44万,2024-12-09,74kwh,0.42小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2025-4,ID.4 X 2023款 纯净智享版,1.2万公里／2023-04／南京／11年钻石会员,425km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 170马力 ,纯电动,自动,2025-4,10.80,21.25万,2025-03-09,53kwh,0.67小时,8.5小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-05,理想ONE 2020款 增程6座版,7.3万公里／2021-05／南京／2年钻石会员,180km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 131马力 ,增程式,自动,2025-05,13.58,35.60万,2025-03-13,41kwh,0.5小时,6小时,0次（以车辆登记证为准）,蓝色,中大型SUV,-
2026-12,小米SU7 2024款 800km 四驱超长续航高阶智驾Max版,0.5万公里／2024-12／南京／5年黄金会员,800km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 673马力 ,纯电动,自动,2025-12,29.98,32.55万,2025-03-10,101kwh,0.32小时,-小时,0次（以车辆登记证为准）,白色,中大型车,-
2026-04,宝马iX3 2022款 改款 领先型,8万公里／2022-04／南京／5年会员,550km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-04,14.90,43.96万,2025-03-06,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-07,小米SU7 2024款 700km 后驱长续航智驾版,0.8万公里／2024-07／南京／5年黄金会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-07,22.58,23.44万,2024-11-28,74kwh,0.42小时,-小时,1次（以车辆登记证为准）,银/灰色,中大型车,-
2025-01,宝马i3(进口) 2018款 豪华型,4万公里／2019-01／南京／9年黄金会员,271km,ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/全液晶仪表盘/车联网,后置后驱,纯电动 170马力 ,纯电动,自动,2025-01,7.90,36.88万,2025-01-13,33kwh,,3.8小时,2次（以车辆登记证为准）,蓝色,小型车,-
2026-03,宝马iX3 2024款 领先型,0.2万公里／2024-03／南京／2年钻石会员,540km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-03,20.58,43.96万,2025-02-05,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-09,Model Y 2022款 改款 后轮驱动版,2万公里／2022-09／南京／9年黄金会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-09,15.98,28.65万,2025-03-04,60kwh,-小时,-小时,1次（以车辆登记证为准）,黑色,中型SUV,-
已过期,电动MINI COOPER 2024款 452km COOPER SE 艺术家,0.13万公里／未上牌／南京／12年钻石会员,452km,,前置前驱,纯电动 218马力 ,纯电动,自动,已过期,17.37,26.03万,2025-03-05,52kwh,0.5小时,5.5小时,0次（以车辆登记证为准）,蓝色,小型车,-
2025-09,蔚来EC6 2020款 605KM 运动版,3.5万公里／2021-09／南京／1年黄金会员,605km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-09,10.98,47.33万,2025-03-12,100kwh,0.8小时,14小时,1次（以车辆登记证为准）,蓝色,中型SUV,-
2026-09,理想ONE 2021款 增程6座版,3.01万公里／2022-09／南京／1年黄金会员,148km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 131马力 ,增程式,自动,2025-09,16.86,37.97万,2025-02-10,41kwh,0.5小时,6小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2027-01,小米SU7 2024款 700km 后驱长续航智驾版,0.01万公里／2025-01／南京／5年黄金会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2026-01,22.59,23.44万,2025-02-08,74kwh,0.42小时,-小时,0次（以车辆登记证为准）,银/灰色,中大型车,-
2025-05,理想L9 2022款 Max,4.6万公里／2023-05／南京／6年黄金会员,215km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/220V/230V电源/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,增程式 154马力 ,增程式,自动,2025-05,30.90,49.91万,2025-03-05,43kwh,0.5小时,6.5小时,0次（以车辆登记证为准）,银/灰色,大型SUV,-
2026-05,小米SU7 2024款 700km 后驱长续航智驾版,1万公里／2024-05／南京／5年黄金会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-05,22.68,23.44万,2024-11-03,74kwh,0.42小时,-小时,0次（以车辆登记证为准）,红/紫色,中大型车,-
2025-08,高合HiPhi Y 2023款 560km 先锋版,3万公里／2023-08／南京／7年会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘换挡/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 336马力 ,纯电动,自动,2025-08,14.80,36.80万,2024-12-06,77kwh,0.63小时,8.2小时,0次（以车辆登记证为准）,红/紫色,中大型SUV,-
2025-01,宝马iX 2022款 xDrive40,4.66万公里／2023-01／南京／2年钻石会员,455km,,双电机四驱,纯电动 326马力 ,纯电动,自动,2025-01,28.88,81.07万,2025-01-12,77kwh,0.68小时,7.25小时,0次（以车辆登记证为准）,黑色,中大型SUV,-
2025-08,宝马iX3 2023款 领先型,4.5万公里／2023-08／南京／5年会员,550km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-08,17.40,43.96万,2025-01-17,80kwh,0.75小时,7.5小时,1次（以车辆登记证为准）,白色,中型SUV,-
2025-10,宝马iX1 2023款 xDrive30L X设计套装,0.5万公里／2023-10／南京／8年钻石会员,450km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/倒车影像/电动后备厢/感应后备厢/无钥匙进入系统/全液晶仪表盘/手机无线充电/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/手机互联/映射/车联网/220V/230V电源/后排出风口/车内氛围灯,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-10,15.98,36.90万,2025-03-05,66kwh,0.53小时,7小时,0次（以车辆登记证为准）,白色,紧凑型SUV,-
2025-08,宝马iX 2023款 xDrive50,1.2万公里／2023-08／南京／2年钻石会员,665km,,双电机四驱,纯电动 524马力 ,纯电动,自动,2025-08,39.90,94.32万,2025-02-27,112kwh,0.82小时,11小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2025-10,蔚来ES8 2023款 75kWh,2万公里／2023-10／南京／7年会员,465km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-10,34.80,54.06万,2025-03-11,75kwh,0.5小时,11.5小时,0次（以车辆登记证为准）,绿色,中大型SUV,-
2028-6,宝马5系新能源 2019款 改款 530Le 豪华套装,8.38万公里／2019-09／南京／1年黑金会员,67km,,前置后驱,2.0T 184马力 L4 ,插电混动,自动,2025-9,16.40,53.94万,2025-03-11,13kwh,-小时,4小时,1次（以车辆登记证为准）,白色,中大型车,-
2026-04,Model 3 2020款 标准续航后驱升级版,8.81万公里／2020-04／南京／4年会员,445km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,后置后驱,纯电动 275马力 ,纯电动,自动,2025-04,8.88,31.67万,2025-03-14,52kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型车,-
2025-6,小米SU7 2024款 830km 后驱超长续航高阶智驾Pro版,1.33万公里／2024-06／南京／1年黑金会员,830km,,后置后驱,纯电动 299马力 ,纯电动,自动,2025-6,24.50,26.69万,2025-03-05,94kwh,0.5小时,-小时,0次（以车辆登记证为准）,其它,中大型车,-
2026-1,极氪X 2024款 五座四驱版,0.5万公里／2024-01／南京／10年钻石会员,512km,,双电机四驱,纯电动 428马力 ,纯电动,自动,2025-3,13.38,21.71万,2025-03-05,66kwh,-小时,-小时,1次（以车辆登记证为准）,绿色,紧凑型SUV,-
2026-11,小米SU7 2024款 700km 后驱长续航智驾版,0.01万公里／2024-11／南京／5年黄金会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2024-11,21.98,23.44万,2024-11-28,74kwh,0.42小时,-小时,0次（以车辆登记证为准）,蓝色,中大型车,-
2027-02,极氪X 2025款 五座后驱版,0.07万公里／2025-02／南京／4年黄金会员,420km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,后置后驱,纯电动 272马力 ,纯电动,自动,2025-02,13.58,16.17万,2025-02-19,49kwh,0.5小时,7小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2025-04,Model 3(进口) 2019款 Performance高性能全轮驱动版,9.2万公里／2019-04／南京／11年黄金会员,595km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排出风口,双电机四驱,纯电动 462马力 ,纯电动,自动,2025-04,13.98,55.35万,2025-01-17,81kwh,1小时,10小时,0次（以车辆登记证为准）,白色,中型车,-
2025-11,极氪001 2023款 YOU版 100kWh,1.7万公里／2023-11／南京／1年黄金会员,656km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,双电机四驱,纯电动 544马力 ,纯电动,自动,2025-11,18.98,41.90万,2025-03-12,100kwh,-小时,-小时,1次（以车辆登记证为准）,白色,中大型车,-
2027-03,红旗HQ9 PHEV 2024款 2.0T 四驱商务版,0.01万公里／2025-03／苏州／2年黑金会员,73km,ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/后排独立空调/后排出风口,前置四驱,2.0T 163马力 L4 ,插电混动,自动,2025-03,28.90,38.95万,2025-03-02,20kwh,0.42小时,-小时,0次（以车辆登记证为准）,红/紫色,,-
2026-01,宝马i3 2024款 eDrive 35 L,2.4万公里／2024-01／南京／13年黑金会员,526km,主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2026-01,15.80,38.41万,2025-02-14,70kwh,0.52小时,6.75小时,0次（以车辆登记证为准）,白色,中型车,-
2026-01,奔驰EQE 2022款 350 豪华版,2.48万公里／2024-01／南京／9年钻石会员,717km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 292马力 ,纯电动,自动,2026-01,23.80,53.84万,2025-03-01,96kwh,0.8小时,13小时,0次（以车辆登记证为准）,黑色,中大型车,-
