annual_inspection_expiration,car_name,cards_unit,cltc_pure_electricity_endurance_mileage,configuration_highlights_text,drive_mode,engine,fuel_type,gearbox,insurance_expiration,price,price_tax,release_time,standard_capacity,standard_fast_charge,standard_slow_charge,transfer_times,vehicle_color,vehicle_level,warranty_expiration
2025-04,Model Y 2022款 改款 长续航全轮驱动版,4.66万公里／2023-04／上海／2年会员,660km,后排出风口/车载空气净化器/车内PM2.5过滤装置/自适应远近光/OTA升级/车联网/蓝牙/车载电话/内置行车记录仪/方向盘加热/无钥匙启动系统/电动后备厢/自动驻车/ISOFIX儿童座椅接口/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助,双电机四驱,纯电动 450马力 ,纯电动,自动,2025-04,19.28,32.55万,2025-03-04,78kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
已过期,Revuelto 2023款 6.5L PHEV标准版,0.01万公里／未上牌／上海／4年黑金会员,10km,,中置四驱,6.5L 826马力 V12 ,插电混动,自动,已过期,877.77,683.29万,2025-03-07,4kwh,-小时,-小时,1次（以车辆登记证为准）,红/紫色,跑车,-
2025-08,宝马iX3 2021款 改款 领先型,7.24万公里／2021-08／上海／2年会员,500km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-08,15.10,43.41万,2025-03-13,80kwh,0.75小时,7.5小时,1次（以车辆登记证为准）,白色,中型SUV,-
2026-08,Model Y 2022款 改款 后轮驱动版,3.92万公里／2022-08／上海／2年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-08,16.64,28.65万,2025-03-04,60kwh,-小时,-小时,1次（以车辆登记证为准）,黑色,中型SUV,-
2025-11,宝马iX3 2023款 领先型,3.3万公里／2023-11／上海／3年钻石会员,550km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-11,18.28,43.96万,2025-02-11,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2025-06,Model Y 2022款 改款 后轮驱动版,1.29万公里／2023-06／上海／2年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-06,17.93,28.65万,2025-03-11,60kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2025-11,小鹏G3 2021款 G3i 460G,15万公里／2021-11／上海／2年会员,460km,ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/后排出风口,前置前驱,纯电动 197马力 ,纯电动,自动,2025-11,12.15,18.33万,2025-03-12,56kwh,0.58小时,4.3小时,0次（以车辆登记证为准）,黑色,紧凑型SUV,-
2026-1,宝马5系新能源 2022款 改款 535Le M运动套装,4.3万公里／2022-01／上海／14年黑金会员,73km,,前置后驱,2.0T 184马力 L4 ,插电混动,自动,2024-12,24.50,54.26万,2024-12-30,18kwh,-小时,3.9小时,1次（以车辆登记证为准）,黑色,中大型车,-
2026-12,宝马iX3 2021款 创领型,5.94万公里／2020-12／上海／2年会员,500km,车内PM2.5过滤装置/后排独立空调/后排出风口/自适应远近光/转向头灯/OTA升级/车联网/蓝牙/车载电话/内置行车记录仪/HUD抬头数字显示/全液晶仪表盘/主动闭合式进气格栅/无钥匙启动系统/感应后备厢/电动后备厢/自动泊车入位/自动驻车/ISOFIX儿童座椅接口/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助,后置后驱,纯电动 286马力 ,纯电动,自动,2025-12,14.20,47.75万,2025-03-07,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,白色,中型SUV,-
2025-08,ID.6 CROZZ 2021款 首发版,2.52万公里／2021-08／上海／2年会员,565km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,后置后驱,纯电动 204马力 ,纯电动,自动,2025-04,12.12,30.26万,2025-03-09,85kwh,,,1次（以车辆登记证为准）,白色,中大型SUV,-
已过期,奔驰S级新能源 2024款 S 450 e L 插电式混合动力轿车,0.01万公里／未上牌／上海／1年会员,108km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘换挡/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置后驱,3.0T 299马力 L6 ,插电混动,自动,已过期,78.80,142.01万,2025-02-07,29kwh,0.33小时,3.25小时,0次（以车辆登记证为准）,黑色,大型车,-
2025-07,宝马iX3 2021款 改款 创领型,3.62万公里／2021-07／上海／2年会员,490km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-07,14.95,47.75万,2025-03-04,80kwh,0.75小时,7.5小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2025-03,蔚来ET5 2022款 75kWh,2.69万公里／2023-03／上海／2年会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-03,19.18,32.35万,2025-03-04,75kwh,0.5小时,-小时,1次（以车辆登记证为准）,蓝色,中型车,-
2026-6,宝马5系新能源 2019款 530Le 豪华套装,3.1万公里／2020-06／上海／11年黑金会员,61km,ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/转向头灯/自适应远近光/后排出风口,前置后驱,2.0T 184马力 L4 ,插电混动,自动,2025-6,20.80,53.94万,2025-02-11,13kwh,-小时,4小时,1次（以车辆登记证为准）,白色,中大型车,-
2027-02,蔚来EC6 2020款 430KM 运动版,6万公里／2021-02／上海／2年会员,430km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-02,20.03,39.95万,2025-02-24,70kwh,0.7小时,10小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-06,沃尔沃XC40新能源 2021款 P8 纯电 四驱智雅运动版,3.23万公里／2021-06／上海／2年会员,420km,蓝牙/车载电话/无钥匙启动系统/电动后备厢/ISOFIX儿童座椅接口/胎压监测装置/后排出风口/车载空气净化器/车内PM2.5过滤装置/自适应远近光/OTA升级/车联网/全液晶仪表盘/感应后备厢/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助,双电机四驱,纯电动 408马力 ,纯电动,自动,2025-06,10.45,32.46万,2025-03-04,71kwh,0.67小时,10小时,0次（以车辆登记证为准）,黑色,紧凑型SUV,-
已过期,奔驰E级新能源 2024款 E 350 e L 插电式混合动力轿车,0.01万公里／未上牌／上海／1年会员,106km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,前置后驱,2.0T 204马力 L4 ,插电混动,自动,已过期,51.17,58.46万,2025-03-08,25kwh,0.35小时,3小时,0次（以车辆登记证为准）,黑色,中大型车,-
2025-12,沃尔沃XC40新能源 2021款 P8 纯电 四驱智雅运动版,4.02万公里／2021-12／上海／2年会员,420km,蓝牙/车载电话/无钥匙启动系统/电动后备厢/ISOFIX儿童座椅接口/胎压监测装置/后排出风口/车载空气净化器/车内PM2.5过滤装置/自适应远近光/OTA升级/车联网/全液晶仪表盘/感应后备厢/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助,双电机四驱,纯电动 408马力 ,纯电动,自动,2025-12,11.26,32.46万,2025-03-04,71kwh,0.67小时,10小时,2次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2027-08,宝马iX3 2022款 改款 创领型,2.11万公里／2023-08／上海／2年会员,535km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/后排独立空调/后排出风口,后置后驱,纯电动 286马力 ,纯电动,自动,2025-08,18.83,48.30万,2025-03-04,80kwh,0.75小时,7.5小时,1次（以车辆登记证为准）,白色,中型SUV,-
已过期,闪灵 2024款 标准型,0.01万公里／未上牌／上海／1年会员,585km,ISOFIX儿童座椅接口/自动驻车/全液晶仪表盘/车联网/车内PM2.5过滤装置/后排独立空调/后排出风口,-,纯电动 585马力 ,纯电动,自动,已过期,535.00,624.15万,2025-02-09,0kwh,-小时,-小时,0次（以车辆登记证为准）,红/紫色,跑车,-
2025-12,沃尔沃XC40新能源 2021款 P8 纯电 四驱智雅运动版,3.88万公里／2021-12／上海／2年会员,420km,车内PM2.5过滤装置/车载空气净化器/后排出风口/自适应远近光/OTA升级/车联网/蓝牙/车载电话/全液晶仪表盘/无钥匙启动系统/感应后备厢/电动后备厢/ISOFIX儿童座椅接口/主动刹车/主动安全系统/车道偏离预警系统/车道保持辅助系统/并线辅助/胎压监测装置,双电机四驱,纯电动 408马力 ,纯电动,自动,2025-12,11.15,32.46万,2025-03-04,71kwh,0.67小时,10小时,2次（以车辆登记证为准）,绿色,紧凑型SUV,-
2026-10,蔚来ES6 2020款 420KM 运动版,10.69万公里／2020-10／上海／2年会员,420km,OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口/车联网/蓝牙/车载电话/内置行车记录仪/全液晶仪表盘/主动闭合式进气格栅/无钥匙启动系统/感应后备厢/电动后备厢/自动驻车/ISOFIX儿童座椅接口/主动刹车/主动安全系统/车道偏离预警系统/并线辅助,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-10,16.10,38.86万,2025-02-26,70kwh,0.7小时,10小时,0次（以车辆登记证为准）,银/灰色,中型SUV,-
2026-03,闪灵 2024款 标准型,0.05万公里／2024-03／上海／4年黑金会员,585km,,-,纯电动 585马力 ,纯电动,自动,2025-03,477.00,624.15万,2024-05-29,0kwh,-小时,-小时,0次（以车辆登记证为准）,白色,跑车,-
2025-02,蔚来ES6 2020款 420KM 运动版,9.36万公里／2021-02／上海／2年会员,420km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 435马力 ,纯电动,自动,2025-02,16.15,38.86万,2025-03-11,70kwh,0.7小时,10小时,0次（以车辆登记证为准）,蓝色,中型SUV,-
2025-06,Model Y 2022款 改款 后轮驱动版,2.43万公里／2023-06／上海／2年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-06,17.90,28.65万,2025-03-04,60kwh,-小时,-小时,1次（以车辆登记证为准）,白色,中型SUV,-
2025-03,蔚来ET5 2022款 75kWh,4.32万公里／2023-03／上海／2年会员,560km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 490马力 ,纯电动,自动,2025-03,17.63,32.35万,2025-03-04,75kwh,0.5小时,-小时,1次（以车辆登记证为准）,黑色,中型车,-
2026-08,ID.4 CROZZ 2022款 标准续航PURE版,6.5万公里／2022-08／上海／1年黑金会员,425km,车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/蓝牙/车载电话/车联网/OTA升级/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 170马力 ,纯电动,自动,2025-08,8.38,23.65万,2025-03-12,56kwh,-小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2026-06,别克E4 2023款 GS版,0.66万公里／2024-06／上海／2年会员,530km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/方向盘加热/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/后排出风口,前置前驱,纯电动 245马力 ,纯电动,自动,2025-06,12.68,20.94万,2025-03-08,65kwh,-小时,-小时,1次（以车辆登记证为准）,白色,中大型SUV,-
2025-04,Model Y 2022款 改款 后轮驱动版,1.44万公里／2023-04／上海／2年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-04,17.25,28.65万,2025-03-04,60kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
已过期,奔驰S级新能源 2024款 S 450 e L 插电式混合动力轿车,0.01万公里／未上牌／上海／1年会员,108km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘换挡/全液晶仪表盘/HUD抬头数字显示/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,前置后驱,3.0T 299马力 L6 ,插电混动,自动,已过期,81.83,142.01万,2025-02-11,29kwh,0.33小时,3.25小时,0次（以车辆登记证为准）,黑色,大型车,-
2025-03,Model Y 2021款 长续航全轮驱动版,8.41万公里／2021-03／上海／2年会员,594km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 431马力 ,纯电动,自动,2025-03,15.11,37.76万,2025-02-25,77kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-06,Model Y 2022款 长续航全轮驱动版,8.08万公里／2022-06／上海／2年会员,660km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 450马力 ,纯电动,自动,2025-06,17.03,42.87万,2025-03-04,78kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-09,SF90 2021款 3.9T V8 Spider,0.5万公里／2022-09／上海／4年黑金会员,25km,自动驻车/无钥匙启动系统/方向盘换挡/全液晶仪表盘/蓝牙/车载电话,中置四驱,3.9T 781马力 V8 ,插电混动,自动,2025-09,657.77,554.46万,2025-03-13,8kwh,-小时,-小时,1次（以车辆登记证为准）,绿色,跑车,-
2028-01,Model Y 2023款 后轮驱动版,2.29万公里／2024-01／上海／2年会员,554km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2026-01,18.65,28.10万,2025-03-08,60kwh,1小时,10小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2026-10,Model Y 2022款 后轮驱动版,7.77万公里／2022-10／上海／2年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-09,15.13,34.40万,2025-03-13,60kwh,-小时,-小时,1次（以车辆登记证为准）,黑色,中型SUV,-
2026-10,猛士917 2024款 增程蛟龙战甲Max,0.09万公里／2024-10／上海／4年黑金会员,125km,,三电机四驱,增程式 197马力 ,增程式,自动,2025-10,87.77,94.22万,2025-03-07,66kwh,0.62小时,-小时,1次（以车辆登记证为准）,黄/橙色,大型SUV,-
2026-03,Model Y 2022款 后轮驱动版,7.71万公里／2022-03／上海／2年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-03,15.70,34.40万,2025-02-27,60kwh,-小时,-小时,3次（以车辆登记证为准）,白色,中型SUV,-
2025-09,Model Y 2021款 标准续航后驱版,7.24万公里／2021-09／上海／2年会员,525km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-09,16.15,31.67万,2025-02-18,60kwh,-小时,-小时,1次（以车辆登记证为准）,黑色,中型SUV,-
已过期,奔驰EQS SUV 2023款 450 4MATIC 先锋版,0.01万公里／未上牌／上海／1年会员,673km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘换挡/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 360马力 ,纯电动,自动,已过期,53.00,98.83万,2025-01-22,112kwh,0.62小时,16小时,0次（以车辆登记证为准）,银/灰色,大型SUV,-
2025-04,Model Y 2022款 改款 后轮驱动版,8.1万公里／2023-04／上海／2年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-04,15.95,28.65万,2025-03-07,60kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-06,Model Y 2022款 改款 后轮驱动版,3.9万公里／2023-06／上海／2年会员,545km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 264马力 ,纯电动,自动,2025-06,19.43,28.65万,2025-03-04,60kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-11,阿维塔11 2023款 鸿蒙 116度 奢享版,2.49万公里／2023-11／上海／2年会员,700km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/无钥匙启动系统/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 578马力 ,纯电动,自动,2025-11,23.05,42.33万,2025-03-04,116kwh,0.42小时,13.5小时,0次（以车辆登记证为准）,银/灰色,中大型SUV,-
2026-03,法拉利296 2022款 3.0T V6 GTS,0.3万公里／2024-03／上海／3年会员,25km,,中置后驱,3.0T 663马力 V6 ,插电混动,自动,2025-03,375.80,378.61万,2025-03-13,7kwh,-小时,-小时,0次（以车辆登记证为准）,红/紫色,跑车,-
2027-02,Model Y 2022款 改款 长续航全轮驱动版,2.76万公里／2023-02／上海／2年会员,660km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,双电机四驱,纯电动 450马力 ,纯电动,自动,2025-02,20.93,32.55万,2025-03-04,78kwh,-小时,-小时,1次（以车辆登记证为准）,黑色,中型SUV,-
2026-02,Model Y 2021款 标准续航后驱版,11.39万公里／2022-02／上海／2年会员,525km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-02,14.35,31.67万,2025-03-04,60kwh,-小时,-小时,0次（以车辆登记证为准）,黑色,中型SUV,-
2025-09,ID.4 CROZZ 2021款 高性能PRIME抢鲜版,3.02万公里／2021-09／上海／6年黑金会员,513km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/方向盘加热/全液晶仪表盘/HUD抬头数字显示/蓝牙/车载电话/车联网/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 313马力 ,纯电动,自动,2025-09,10.69,29.95万,2025-03-11,85kwh,0.5小时,-小时,0次（以车辆登记证为准）,银/灰色,紧凑型SUV,-
2028-01,Model Y 2021款 标准续航后驱版,3.61万公里／2022-01／上海／2年会员,525km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2026-01,15.23,31.67万,2025-03-04,60kwh,-小时,-小时,1次（以车辆登记证为准）,红/紫色,中型SUV,-
已过期,奔驰EQS 2023款 450+ 先锋版,0.01万公里／未上牌／上海／1年黄金会员,813km,胎压监测装置/并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/自动泊车入位/电动后备厢/感应后备厢/无钥匙启动系统/方向盘换挡/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向头灯/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 333马力 ,纯电动,自动,已过期,48.10,95.63万,2024-06-16,112kwh,0.62小时,-小时,0次（以车辆登记证为准）,银/灰色,大型车,-
2025-04,蔚来ES8 2018款 355KM 基准版 七座版,7.45万公里／2019-04／上海／2年会员,355km,并线辅助/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/感应后备厢/无钥匙启动系统/主动闭合式进气格栅/全液晶仪表盘/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/转向辅助灯/车内PM2.5过滤装置/车载空气净化器/后排独立空调/后排出风口,双电机四驱,纯电动 653马力 ,纯电动,自动,2025-04,14.42,48.63万,2025-03-11,70kwh,1.1小时,10小时,3次（以车辆登记证为准）,红/紫色,中大型SUV,-
2025-12,Model Y 2021款 标准续航后驱版,2.83万公里／2021-12／上海／2年会员,525km,并线辅助/车道保持辅助系统/车道偏离预警系统/主动刹车/主动安全系统/ISOFIX儿童座椅接口/自动驻车/电动后备厢/无钥匙启动系统/方向盘加热/内置行车记录仪/蓝牙/车载电话/车联网/OTA升级/自适应远近光/车内PM2.5过滤装置/车载空气净化器/后排出风口,后置后驱,纯电动 299马力 ,纯电动,自动,2025-12,15.53,31.67万,2025-03-04,60kwh,-小时,-小时,0次（以车辆登记证为准）,黄/橙色,中型SUV,-
